stage_rewards = [1, 2, 13]
stage_capacity = [6, 3, 1]
{'players_position': [1, 0, 0, 1, 1, 0], 'players_score': array([2, 1, 1, 2, 2, 1]), 'time_left': 9}, number_of_pushes = 1
{'players_position': [1, 0, 0, 0, 1, 1], 'players_score': array([2, 1, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 1
{'players_position': [2, 1, 0, 1, 0, 1], 'players_score': array([15,  3,  2,  3,  3,  4]), 'time_left': 8}, number_of_pushes = 5
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([16,  4,  4,  4,  5, 17]), 'time_left': 7}, number_of_pushes = 8
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([18,  5,  5,  6, 18, 19]), 'time_left': 6}, number_of_pushes = 12
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([19,  6,  7,  7, 20, 32]), 'time_left': 5}, number_of_pushes = 16
{'players_position': [1, 0, 0, 1, 1, 2], 'players_score': array([21,  7,  8,  9, 22, 45]), 'time_left': 4}, number_of_pushes = 20
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([22,  8, 10, 22, 24, 47]), 'time_left': 3}, number_of_pushes = 24
{'players_position': [0, 1, 1, 0, 2, 1], 'players_score': array([23, 10, 12, 23, 37, 49]), 'time_left': 2}, number_of_pushes = 28
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([24, 11, 13, 25, 39, 62]), 'time_left': 1}, number_of_pushes = 33
{'players_position': [0, 0, 1, 1, 1, 2], 'players_score': array([25, 12, 15, 27, 41, 75]), 'time_left': 0}, number_of_pushes = 37
{'players_position': [0, 0, 1, 0, 1, 1], 'players_score': array([1, 1, 2, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([ 2,  2,  3,  3,  4, 15]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [1, 0, 1, 0, 1, 2], 'players_score': array([ 4,  3,  5,  4,  6, 28]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 5,  5,  6,  6, 19, 30]), 'time_left': 6}, number_of_pushes = 14
{'players_position': [1, 0, 1, 2, 0, 1], 'players_score': array([ 7,  6,  8, 19, 20, 32]), 'time_left': 5}, number_of_pushes = 18
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([ 8,  8,  9, 20, 22, 45]), 'time_left': 4}, number_of_pushes = 22
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 9,  9, 11, 22, 35, 47]), 'time_left': 3}, number_of_pushes = 24
{'players_position': [0, 1, 2, 0, 1, 1], 'players_score': array([10, 11, 24, 23, 37, 49]), 'time_left': 2}, number_of_pushes = 29
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([11, 12, 25, 25, 39, 62]), 'time_left': 1}, number_of_pushes = 33
{'players_position': [0, 0, 1, 0, 2, 1], 'players_score': array([12, 13, 27, 26, 52, 64]), 'time_left': 0}, number_of_pushes = 36
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([1, 2, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 2, 0, 1, 1, 1], 'players_score': array([ 2, 15,  2,  3,  4,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([ 3, 16,  4, 16,  6,  6]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [0, 1, 1, 0, 2, 1], 'players_score': array([ 4, 18,  6, 17, 19,  8]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 5, 20,  7, 19, 32, 10]), 'time_left': 5}, number_of_pushes = 20
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 6, 21,  9, 20, 34, 23]), 'time_left': 4}, number_of_pushes = 23
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([ 7, 22, 22, 22, 36, 25]), 'time_left': 3}, number_of_pushes = 27
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([ 9, 23, 23, 24, 49, 27]), 'time_left': 2}, number_of_pushes = 31
{'players_position': [0, 1, 0, 2, 1, 1], 'players_score': array([10, 25, 24, 37, 51, 29]), 'time_left': 1}, number_of_pushes = 35
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([12, 26, 25, 38, 53, 42]), 'time_left': 0}, number_of_pushes = 40
{'players_position': [1, 0, 0, 1, 0, 1], 'players_score': array([2, 1, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 3,  2,  3,  3,  3, 15]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 4,  4,  4,  5, 16, 17]), 'time_left': 7}, number_of_pushes = 9
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 5,  5,  6,  6, 18, 30]), 'time_left': 6}, number_of_pushes = 12
{'players_position': [0, 1, 1, 0, 1, 2], 'players_score': array([ 6,  7,  8,  7, 20, 43]), 'time_left': 5}, number_of_pushes = 16
{'players_position': [1, 0, 2, 1, 0, 1], 'players_score': array([ 8,  8, 21,  9, 21, 45]), 'time_left': 4}, number_of_pushes = 20
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 9,  9, 23, 10, 23, 58]), 'time_left': 3}, number_of_pushes = 24
{'players_position': [1, 1, 2, 0, 0, 1], 'players_score': array([11, 11, 36, 11, 24, 60]), 'time_left': 2}, number_of_pushes = 28
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([12, 12, 37, 13, 26, 73]), 'time_left': 1}, number_of_pushes = 32
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([13, 14, 38, 15, 39, 75]), 'time_left': 0}, number_of_pushes = 36
{'players_position': [1, 0, 0, 1, 0, 1], 'players_score': array([2, 1, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([ 3,  3,  3, 15,  2,  4]), 'time_left': 8}, number_of_pushes = 6
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([ 5,  4,  4, 16,  4, 17]), 'time_left': 7}, number_of_pushes = 10
{'players_position': [0, 0, 1, 1, 1, 2], 'players_score': array([ 6,  5,  6, 18,  6, 30]), 'time_left': 6}, number_of_pushes = 13
{'players_position': [0, 1, 0, 2, 1, 0], 'players_score': array([ 7,  7,  7, 31,  8, 31]), 'time_left': 5}, number_of_pushes = 16
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 8,  8,  9, 33, 21, 33]), 'time_left': 4}, number_of_pushes = 18
{'players_position': [0, 1, 0, 2, 1, 1], 'players_score': array([ 9, 10, 10, 46, 23, 35]), 'time_left': 3}, number_of_pushes = 21
{'players_position': [0, 0, 0, 1, 0, 2], 'players_score': array([10, 11, 11, 48, 24, 48]), 'time_left': 2}, number_of_pushes = 25
{'players_position': [0, 1, 0, 2, 1, 1], 'players_score': array([11, 13, 12, 61, 26, 50]), 'time_left': 1}, number_of_pushes = 27
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([12, 14, 14, 63, 39, 52]), 'time_left': 0}, number_of_pushes = 30
{'players_position': [0, 1, 0, 1, 0, 1], 'players_score': array([1, 2, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([ 2,  3,  3, 15,  3,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([ 3,  4, 16, 17,  5,  6]), 'time_left': 7}, number_of_pushes = 12
{'players_position': [0, 1, 0, 0, 2, 1], 'players_score': array([ 4,  6, 17, 18, 18,  8]), 'time_left': 6}, number_of_pushes = 16
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([ 5,  7, 18, 20, 20, 21]), 'time_left': 5}, number_of_pushes = 20
{'players_position': [0, 1, 0, 2, 1, 1], 'players_score': array([ 6,  9, 19, 33, 22, 23]), 'time_left': 4}, number_of_pushes = 24
{'players_position': [1, 2, 0, 0, 1, 1], 'players_score': array([ 8, 22, 20, 34, 24, 25]), 'time_left': 3}, number_of_pushes = 29
{'players_position': [2, 0, 1, 0, 1, 1], 'players_score': array([21, 23, 22, 35, 26, 27]), 'time_left': 2}, number_of_pushes = 34
{'players_position': [0, 0, 0, 1, 0, 2], 'players_score': array([22, 24, 23, 37, 27, 40]), 'time_left': 1}, number_of_pushes = 39
{'players_position': [1, 0, 1, 2, 0, 1], 'players_score': array([24, 25, 25, 50, 28, 42]), 'time_left': 0}, number_of_pushes = 42
{'players_position': [1, 1, 0, 0, 0, 1], 'players_score': array([2, 2, 1, 1, 1, 2]), 'time_left': 9}, number_of_pushes = 2
{'players_position': [0, 0, 1, 1, 0, 2], 'players_score': array([ 3,  3,  3,  3,  2, 15]), 'time_left': 8}, number_of_pushes = 4
{'players_position': [0, 1, 0, 2, 1, 1], 'players_score': array([ 4,  5,  4, 16,  4, 17]), 'time_left': 7}, number_of_pushes = 7
{'players_position': [0, 0, 1, 0, 0, 2], 'players_score': array([ 5,  6,  6, 17,  5, 30]), 'time_left': 6}, number_of_pushes = 12
{'players_position': [0, 1, 2, 0, 1, 1], 'players_score': array([ 6,  8, 19, 18,  7, 32]), 'time_left': 5}, number_of_pushes = 15
{'players_position': [1, 2, 1, 0, 0, 1], 'players_score': array([ 8, 21, 21, 19,  8, 34]), 'time_left': 4}, number_of_pushes = 20
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([ 9, 23, 22, 20, 10, 47]), 'time_left': 3}, number_of_pushes = 24
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([10, 24, 24, 22, 23, 49]), 'time_left': 2}, number_of_pushes = 27
{'players_position': [1, 0, 1, 2, 0, 1], 'players_score': array([12, 25, 26, 35, 24, 51]), 'time_left': 1}, number_of_pushes = 32
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([13, 26, 27, 37, 26, 64]), 'time_left': 0}, number_of_pushes = 36
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([1, 2, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([ 3,  3,  2,  2,  4, 15]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 4,  4,  4,  4, 17, 17]), 'time_left': 7}, number_of_pushes = 10
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([ 5,  5, 17,  6, 19, 19]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([ 6,  7, 18,  7, 21, 32]), 'time_left': 5}, number_of_pushes = 19
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([ 8,  8, 19,  9, 34, 34]), 'time_left': 4}, number_of_pushes = 22
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 9,  9, 21, 10, 36, 47]), 'time_left': 3}, number_of_pushes = 26
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([10, 11, 22, 12, 49, 49]), 'time_left': 2}, number_of_pushes = 29
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([11, 12, 24, 25, 51, 51]), 'time_left': 1}, number_of_pushes = 33
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([12, 13, 26, 38, 53, 53]), 'time_left': 0}, number_of_pushes = 38
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([1, 2, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 2, 0, 1, 1, 1], 'players_score': array([ 2, 15,  2,  3,  4,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([ 4, 16,  3,  5, 17,  6]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 5, 17,  5,  6, 19, 19]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 6, 19,  6,  8, 32, 21]), 'time_left': 5}, number_of_pushes = 18
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 7, 20,  8,  9, 34, 34]), 'time_left': 4}, number_of_pushes = 23
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 8, 22,  9, 11, 47, 36]), 'time_left': 3}, number_of_pushes = 25
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 9, 23, 11, 12, 49, 49]), 'time_left': 2}, number_of_pushes = 28
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([10, 25, 12, 14, 62, 51]), 'time_left': 1}, number_of_pushes = 30
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([11, 26, 14, 15, 64, 64]), 'time_left': 0}, number_of_pushes = 33
{'players_position': [0, 0, 1, 0, 1, 1], 'players_score': array([1, 1, 2, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 0, 1, 0, 1, 1], 'players_score': array([2, 2, 4, 2, 4, 4]), 'time_left': 8}, number_of_pushes = 9
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([3, 4, 5, 3, 6, 6]), 'time_left': 7}, number_of_pushes = 15
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([ 5,  5,  6,  4,  8, 19]), 'time_left': 6}, number_of_pushes = 19
{'players_position': [2, 0, 0, 1, 1, 1], 'players_score': array([18,  6,  7,  6, 10, 21]), 'time_left': 5}, number_of_pushes = 23
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([19,  7,  9,  7, 12, 34]), 'time_left': 4}, number_of_pushes = 27
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([20,  9, 10,  9, 25, 36]), 'time_left': 3}, number_of_pushes = 30
{'players_position': [0, 2, 1, 0, 1, 1], 'players_score': array([21, 22, 12, 10, 27, 38]), 'time_left': 2}, number_of_pushes = 35
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([22, 23, 13, 12, 29, 51]), 'time_left': 1}, number_of_pushes = 39
{'players_position': [0, 1, 0, 1, 1, 2], 'players_score': array([23, 25, 14, 14, 31, 64]), 'time_left': 0}, number_of_pushes = 43
{'players_position': [1, 0, 0, 0, 1, 1], 'players_score': array([2, 1, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 3,  3,  2,  3, 15,  4]), 'time_left': 8}, number_of_pushes = 6
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 4,  4,  4,  4, 17, 17]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [1, 0, 1, 0, 1, 2], 'players_score': array([ 6,  5,  6,  5, 19, 30]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 7,  7,  7,  7, 32, 32]), 'time_left': 5}, number_of_pushes = 18
{'players_position': [1, 2, 1, 0, 0, 1], 'players_score': array([ 9, 20,  9,  8, 33, 34]), 'time_left': 4}, number_of_pushes = 23
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([10, 21, 10, 10, 35, 47]), 'time_left': 3}, number_of_pushes = 27
{'players_position': [0, 0, 1, 1, 1, 2], 'players_score': array([11, 22, 12, 12, 37, 60]), 'time_left': 2}, number_of_pushes = 31
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([12, 24, 14, 25, 38, 62]), 'time_left': 1}, number_of_pushes = 36
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([13, 25, 27, 27, 40, 64]), 'time_left': 0}, number_of_pushes = 40
{'players_position': [0, 1, 0, 1, 0, 1], 'players_score': array([1, 2, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 1
{'players_position': [1, 2, 0, 0, 1, 1], 'players_score': array([ 3, 15,  2,  3,  3,  4]), 'time_left': 8}, number_of_pushes = 4
{'players_position': [2, 0, 1, 0, 1, 1], 'players_score': array([16, 16,  4,  4,  5,  6]), 'time_left': 7}, number_of_pushes = 9
{'players_position': [0, 0, 0, 1, 0, 2], 'players_score': array([17, 17,  5,  6,  6, 19]), 'time_left': 6}, number_of_pushes = 12
{'players_position': [1, 0, 1, 2, 0, 1], 'players_score': array([19, 18,  7, 19,  7, 21]), 'time_left': 5}, number_of_pushes = 15
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([20, 20,  8, 20,  9, 34]), 'time_left': 4}, number_of_pushes = 19
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([22, 21,  9, 22, 22, 36]), 'time_left': 3}, number_of_pushes = 22
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([23, 22, 11, 23, 24, 49]), 'time_left': 2}, number_of_pushes = 27
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([24, 23, 13, 25, 37, 51]), 'time_left': 1}, number_of_pushes = 31
{'players_position': [0, 1, 0, 1, 0, 2], 'players_score': array([25, 25, 14, 27, 38, 64]), 'time_left': 0}, number_of_pushes = 36
{'players_position': [0, 0, 0, 1, 1, 1], 'players_score': array([1, 1, 1, 2, 2, 2]), 'time_left': 9}, number_of_pushes = 2
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([ 2,  3,  2,  3,  4, 15]), 'time_left': 8}, number_of_pushes = 5
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 3,  4,  4,  5, 17, 17]), 'time_left': 7}, number_of_pushes = 8
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 4,  5,  6,  7, 30, 19]), 'time_left': 6}, number_of_pushes = 13
{'players_position': [1, 1, 2, 0, 0, 1], 'players_score': array([ 6,  7, 19,  8, 31, 21]), 'time_left': 5}, number_of_pushes = 18
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 7,  8, 21,  9, 33, 34]), 'time_left': 4}, number_of_pushes = 22
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 8, 10, 22, 11, 46, 36]), 'time_left': 3}, number_of_pushes = 25
{'players_position': [1, 0, 1, 0, 2, 1], 'players_score': array([10, 11, 24, 12, 59, 38]), 'time_left': 2}, number_of_pushes = 30
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([11, 12, 25, 14, 61, 51]), 'time_left': 1}, number_of_pushes = 34
{'players_position': [0, 0, 1, 0, 2, 1], 'players_score': array([12, 13, 27, 15, 74, 53]), 'time_left': 0}, number_of_pushes = 38
{'players_position': [1, 0, 0, 1, 0, 1], 'players_score': array([2, 1, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 2
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 3,  2,  3,  3,  3, 15]), 'time_left': 8}, number_of_pushes = 5
{'players_position': [0, 1, 0, 1, 1, 2], 'players_score': array([ 4,  4,  4,  5,  5, 28]), 'time_left': 7}, number_of_pushes = 9
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([ 5,  5,  6, 18,  7, 30]), 'time_left': 6}, number_of_pushes = 13
{'players_position': [0, 1, 1, 0, 2, 1], 'players_score': array([ 6,  7,  8, 19, 20, 32]), 'time_left': 5}, number_of_pushes = 17
{'players_position': [1, 0, 2, 0, 1, 1], 'players_score': array([ 8,  8, 21, 20, 22, 34]), 'time_left': 4}, number_of_pushes = 21
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 9, 10, 22, 22, 35, 36]), 'time_left': 3}, number_of_pushes = 25
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([10, 12, 24, 35, 36, 38]), 'time_left': 2}, number_of_pushes = 30
{'players_position': [1, 2, 0, 0, 1, 1], 'players_score': array([12, 25, 25, 36, 38, 40]), 'time_left': 1}, number_of_pushes = 35
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([13, 26, 27, 38, 51, 42]), 'time_left': 0}, number_of_pushes = 39
{'players_position': [0, 0, 1, 0, 1, 1], 'players_score': array([1, 1, 2, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 2
{'players_position': [0, 1, 2, 0, 1, 1], 'players_score': array([ 2,  3, 15,  2,  4,  4]), 'time_left': 8}, number_of_pushes = 6
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 3,  4, 17,  4, 17,  6]), 'time_left': 7}, number_of_pushes = 10
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([ 4,  6, 19, 17, 18,  8]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [1, 0, 0, 2, 1, 1], 'players_score': array([ 6,  7, 20, 30, 20, 10]), 'time_left': 5}, number_of_pushes = 20
{'players_position': [0, 0, 0, 1, 0, 2], 'players_score': array([ 7,  8, 21, 32, 21, 23]), 'time_left': 4}, number_of_pushes = 25
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([ 8,  9, 23, 45, 23, 25]), 'time_left': 3}, number_of_pushes = 28
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([10, 10, 24, 46, 25, 38]), 'time_left': 2}, number_of_pushes = 32
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([11, 11, 26, 48, 38, 40]), 'time_left': 1}, number_of_pushes = 35
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([12, 12, 27, 50, 40, 53]), 'time_left': 0}, number_of_pushes = 40
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([1, 2, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [1, 2, 0, 0, 1, 1], 'players_score': array([ 3, 15,  2,  2,  4,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [2, 0, 0, 1, 1, 1], 'players_score': array([16, 16,  3,  4,  6,  6]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([17, 17,  5,  5,  8, 19]), 'time_left': 6}, number_of_pushes = 14
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([19, 18,  6,  7, 21, 21]), 'time_left': 5}, number_of_pushes = 16
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([20, 20,  7,  8, 23, 34]), 'time_left': 4}, number_of_pushes = 21
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([21, 21,  9, 10, 36, 36]), 'time_left': 3}, number_of_pushes = 24
{'players_position': [0, 1, 2, 1, 0, 1], 'players_score': array([22, 23, 22, 12, 37, 38]), 'time_left': 2}, number_of_pushes = 29
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([23, 24, 35, 14, 39, 40]), 'time_left': 1}, number_of_pushes = 33
{'players_position': [1, 0, 0, 0, 2, 1], 'players_score': array([25, 25, 36, 15, 52, 42]), 'time_left': 0}, number_of_pushes = 36
{'players_position': [1, 0, 0, 0, 1, 1], 'players_score': array([2, 1, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 2
{'players_position': [0, 0, 1, 0, 0, 2], 'players_score': array([ 3,  2,  3,  2,  3, 15]), 'time_left': 8}, number_of_pushes = 5
{'players_position': [1, 0, 2, 0, 1, 1], 'players_score': array([ 5,  3, 16,  3,  5, 17]), 'time_left': 7}, number_of_pushes = 8
{'players_position': [2, 1, 1, 0, 0, 1], 'players_score': array([18,  5, 18,  4,  6, 19]), 'time_left': 6}, number_of_pushes = 13
{'players_position': [0, 0, 0, 1, 1, 2], 'players_score': array([19,  6, 19,  6,  8, 32]), 'time_left': 5}, number_of_pushes = 16
{'players_position': [0, 0, 1, 2, 1, 1], 'players_score': array([20,  7, 21, 19, 10, 34]), 'time_left': 4}, number_of_pushes = 20
{'players_position': [1, 1, 2, 0, 0, 1], 'players_score': array([22,  9, 34, 20, 11, 36]), 'time_left': 3}, number_of_pushes = 25
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([23, 10, 36, 21, 13, 49]), 'time_left': 2}, number_of_pushes = 29
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([24, 12, 37, 23, 26, 51]), 'time_left': 1}, number_of_pushes = 32
{'players_position': [0, 0, 1, 1, 0, 2], 'players_score': array([25, 13, 39, 25, 27, 64]), 'time_left': 0}, number_of_pushes = 37
{'players_position': [0, 1, 0, 0, 1, 1], 'players_score': array([1, 2, 1, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 2, 0, 1, 1, 1], 'players_score': array([ 2, 15,  2,  3,  4,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [1, 0, 0, 2, 1, 1], 'players_score': array([ 4, 16,  3, 16,  6,  6]), 'time_left': 7}, number_of_pushes = 11
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([ 5, 17,  5, 18, 19,  8]), 'time_left': 6}, number_of_pushes = 15
{'players_position': [0, 1, 1, 0, 2, 1], 'players_score': array([ 6, 19,  7, 19, 32, 10]), 'time_left': 5}, number_of_pushes = 20
{'players_position': [1, 2, 0, 1, 0, 1], 'players_score': array([ 8, 32,  8, 21, 33, 12]), 'time_left': 4}, number_of_pushes = 25
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([ 9, 33, 10, 22, 35, 25]), 'time_left': 3}, number_of_pushes = 29
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([10, 35, 11, 24, 48, 27]), 'time_left': 2}, number_of_pushes = 32
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([11, 37, 13, 37, 49, 29]), 'time_left': 1}, number_of_pushes = 37
{'players_position': [1, 0, 2, 0, 1, 1], 'players_score': array([13, 38, 26, 38, 51, 31]), 'time_left': 0}, number_of_pushes = 41
{'players_position': [1, 0, 0, 1, 0, 1], 'players_score': array([2, 1, 1, 2, 1, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [2, 0, 1, 0, 1, 1], 'players_score': array([15,  2,  3,  3,  3,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 0, 1, 0, 1, 2], 'players_score': array([16,  3,  5,  4,  5, 17]), 'time_left': 7}, number_of_pushes = 12
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([17,  5,  6,  6, 18, 19]), 'time_left': 6}, number_of_pushes = 14
{'players_position': [1, 0, 0, 0, 1, 2], 'players_score': array([19,  6,  7,  7, 20, 32]), 'time_left': 5}, number_of_pushes = 19
{'players_position': [0, 0, 1, 1, 2, 1], 'players_score': array([20,  7,  9,  9, 33, 34]), 'time_left': 4}, number_of_pushes = 22
{'players_position': [1, 0, 1, 2, 0, 1], 'players_score': array([22,  8, 11, 22, 34, 36]), 'time_left': 3}, number_of_pushes = 27
{'players_position': [0, 1, 0, 0, 1, 2], 'players_score': array([23, 10, 12, 23, 36, 49]), 'time_left': 2}, number_of_pushes = 31
{'players_position': [1, 0, 0, 1, 2, 1], 'players_score': array([25, 11, 13, 25, 49, 51]), 'time_left': 1}, number_of_pushes = 34
{'players_position': [0, 1, 1, 2, 0, 1], 'players_score': array([26, 13, 15, 38, 50, 53]), 'time_left': 0}, number_of_pushes = 38
{'players_position': [0, 0, 1, 0, 1, 1], 'players_score': array([1, 1, 2, 1, 2, 2]), 'time_left': 9}, number_of_pushes = 3
{'players_position': [0, 0, 2, 1, 1, 1], 'players_score': array([ 2,  2, 15,  3,  4,  4]), 'time_left': 8}, number_of_pushes = 7
{'players_position': [0, 1, 0, 1, 2, 1], 'players_score': array([ 3,  4, 16,  5, 17,  6]), 'time_left': 7}, number_of_pushes = 11
